language,n,m,load,input_file,op,tempo_medio_ms,desvio_padrao_ms,nos_visitados
java,10000,50000,update,/workspace/data/input_n10000_m50000_s42_sorted_update.txt,batch_ops,20.376296200000002,2.092609016145493,1516356
java,10000,50000,update,/workspace/data/input_n10000_m50000_s42_sorted_update.txt,build,0.4110868,0.19104459329071255,19999
java,100000,100000,mixed,/workspace/data/input_n100000_m100000_s42_all_equal_mixed_5050.txt,batch_ops,91.41165906666667,1.6056126009278022,10866247
java,100000,100000,mixed,/workspace/data/input_n100000_m100000_s42_all_equal_mixed_5050.txt,build,3.2955803333333336,2.334544511396755,199999
java,100000,100000,mixed,/workspace/data/input_n100000_m100000_s42_duplicates_mixed_5050.txt,batch_ops,88.80776599999999,1.2952107057642297,10866247
java,100000,100000,mixed,/workspace/data/input_n100000_m100000_s42_duplicates_mixed_5050.txt,build,3.8795409000000003,3.4384383981901085,199999
java,100000,100000,mixed,/workspace/data/input_n100000_m100000_s42_nearly_sorted_mixed_5050.txt,batch_ops,88.4197991,1.4829117687510434,10866247
java,100000,100000,mixed,/workspace/data/input_n100000_m100000_s42_nearly_sorted_mixed_5050.txt,build,3.6692398333333336,3.000334892272782,199999
java,100000,100000,mixed,/workspace/data/input_n100000_m100000_s42_random_mixed_5050.txt,batch_ops,104.91001630000001,9.368867925489363,10866247
java,100000,100000,mixed,/workspace/data/input_n100000_m100000_s42_random_mixed_5050.txt,build,3.6811806,2.9198532130800636,199999
java,100000,100000,mixed,/workspace/data/input_n100000_m100000_s42_sorted_mixed_5050.txt,batch_ops,90.6497456,1.2623638717394752,10866247
java,100000,100000,mixed,/workspace/data/input_n100000_m100000_s42_sorted_mixed_5050.txt,build,3.4838949,2.552858120930712,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_all_equal_query.txt,batch_ops,93.50581036666668,2.104913881082752,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_all_equal_query.txt,build,3.2360960333333333,2.341843061677431,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_duplicates_query.txt,batch_ops,94.85155719999999,2.652161494221372,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_duplicates_query.txt,build,3.5943180666666668,2.8492478339307064,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_nearly_sorted_query.txt,batch_ops,94.7989445,2.441109366452543,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_nearly_sorted_query.txt,build,3.6492303333333336,2.629801889461603,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_random_query.txt,batch_ops,118.66926426666667,3.0804901091375245,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_random_query.txt,build,4.141580866666667,2.986060189307802,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,batch_ops,93.50968073333334,2.256757939265433,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,build,3.5098990999999997,2.609098708333541,199999
java,100000,100000,update,/workspace/data/input_n100000_m100000_s42_all_equal_update.txt,batch_ops,71.61626013333333,1.0573272576992692,3868604
java,100000,100000,update,/workspace/data/input_n100000_m100000_s42_all_equal_update.txt,build,3.312455866666667,2.8524361602277346,199999
java,100000,100000,update,/workspace/data/input_n100000_m100000_s42_duplicates_update.txt,batch_ops,57.48190493333333,1.0333234050895799,3868604
java,100000,100000,update,/workspace/data/input_n100000_m100000_s42_duplicates_update.txt,build,3.3293437000000004,2.8913837076935556,199999
java,100000,100000,update,/workspace/data/input_n100000_m100000_s42_nearly_sorted_update.txt,batch_ops,71.98546266666668,1.3053091949999684,3868604
java,100000,100000,update,/workspace/data/input_n100000_m100000_s42_nearly_sorted_update.txt,build,3.3231313666666664,2.2396676815507233,199999
java,100000,100000,update,/workspace/data/input_n100000_m100000_s42_random_update.txt,batch_ops,62.10746296666666,3.141011366167069,3868604
java,100000,100000,update,/workspace/data/input_n100000_m100000_s42_random_update.txt,build,3.4278497666666667,2.98814851681123,199999
java,100000,100000,update,/workspace/data/input_n100000_m100000_s42_sorted_update.txt,batch_ops,71.04316596666666,1.189102424838699,3868604
java,100000,100000,update,/workspace/data/input_n100000_m100000_s42_sorted_update.txt,build,3.111330533333333,2.3031515674509513,199999
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_all_equal_mixed_5050.txt,batch_ops,470.4812346333334,5.372845181624406,54485400
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_all_equal_mixed_5050.txt,build,2.4438679333333337,1.2054602325259194,199999
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_duplicates_mixed_5050.txt,batch_ops,432.84028766666665,4.193327057377444,54485400
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_duplicates_mixed_5050.txt,build,2.429899933333333,1.1339553031093978,199999
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_nearly_sorted_mixed_5050.txt,batch_ops,434.7488064666667,4.3589457969198735,54485400
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_nearly_sorted_mixed_5050.txt,build,2.6577641,1.0992509906545722,199999
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,batch_ops,441.93923263333335,3.7132451367849986,54485400
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,build,2.4462169,1.0748182602455794,199999
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_sorted_mixed_5050.txt,batch_ops,465.34925699999997,4.842500388927993,54485400
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_sorted_mixed_5050.txt,build,2.463524233333333,1.2751983640946083,199999
java,100000,500000,query,/workspace/data/input_n100000_m500000_s42_all_equal_query.txt,batch_ops,466.84808093333334,8.007409946767046,89624244
java,100000,500000,query,/workspace/data/input_n100000_m500000_s42_all_equal_query.txt,build,3.2324158,2.6483362259460494,199999
java,100000,500000,query,/workspace/data/input_n100000_m500000_s42_duplicates_query.txt,batch_ops,462.5636580666667,6.267227670468279,89624244
java,100000,500000,query,/workspace/data/input_n100000_m500000_s42_duplicates_query.txt,build,3.2208449000000003,2.497201384718382,199999
java,100000,500000,query,/workspace/data/input_n100000_m500000_s42_nearly_sorted_query.txt,batch_ops,493.5507755666667,4.364322382925919,89624244
java,100000,500000,query,/workspace/data/input_n100000_m500000_s42_nearly_sorted_query.txt,build,3.5436459666666664,2.917130695484857,199999
java,100000,500000,query,/workspace/data/input_n100000_m500000_s42_random_query.txt,batch_ops,517.4013294666667,38.78882915436567,89624244
java,100000,500000,query,/workspace/data/input_n100000_m500000_s42_random_query.txt,build,3.3544962666666667,2.910457103231901,199999
java,100000,500000,query,/workspace/data/input_n100000_m500000_s42_sorted_query.txt,batch_ops,458.9290929666667,5.7221794209424965,89624244
java,100000,500000,query,/workspace/data/input_n100000_m500000_s42_sorted_query.txt,build,3.1995367333333333,2.4131522301280244,199999
java,100000,500000,update,/workspace/data/input_n100000_m500000_s42_all_equal_update.txt,batch_ops,358.8267039,2.260910754566931,19348754
java,100000,500000,update,/workspace/data/input_n100000_m500000_s42_all_equal_update.txt,build,2.3530383666666665,0.9838478444822545,199999
java,100000,500000,update,/workspace/data/input_n100000_m500000_s42_duplicates_update.txt,batch_ops,285.25711466666667,2.988111299512326,19348754
java,100000,500000,update,/workspace/data/input_n100000_m500000_s42_duplicates_update.txt,build,2.4588325333333336,1.2774149232920187,199999
java,100000,500000,update,/workspace/data/input_n100000_m500000_s42_nearly_sorted_update.txt,batch_ops,289.20391646666667,2.2330439986886055,19348754
java,100000,500000,update,/workspace/data/input_n100000_m500000_s42_nearly_sorted_update.txt,build,2.648972866666667,1.1081664899246157,199999
java,100000,500000,update,/workspace/data/input_n100000_m500000_s42_random_update.txt,batch_ops,285.4620642,2.6173420375328247,19348754
java,100000,500000,update,/workspace/data/input_n100000_m500000_s42_random_update.txt,build,2.3273496,0.9701443398251978,199999
java,100000,500000,update,/workspace/data/input_n100000_m500000_s42_sorted_update.txt,batch_ops,355.00823026666666,2.5005805758659383,19348754
java,100000,500000,update,/workspace/data/input_n100000_m500000_s42_sorted_update.txt,build,2.3729470333333333,1.1017000901983258,199999
python,100,100,mixed,/workspace/data/input_n100_m100_s42_all_equal_mixed_5050.txt,batch_ops,1.0022873666666667,0.06145824317791792,3724
python,100,100,mixed,/workspace/data/input_n100_m100_s42_all_equal_mixed_5050.txt,build,0.06445733333333332,0.005184957828002167,199
python,100,100,mixed,/workspace/data/input_n100_m100_s42_duplicates_mixed_5050.txt,batch_ops,1.0493213,0.06134980800697838,3724
python,100,100,mixed,/workspace/data/input_n100_m100_s42_duplicates_mixed_5050.txt,build,0.06483789999999999,0.005805970294328133,199
python,100,100,mixed,/workspace/data/input_n100_m100_s42_nearly_sorted_mixed_5050.txt,batch_ops,1.0481238,0.05859314267480756,3724
python,100,100,mixed,/workspace/data/input_n100_m100_s42_nearly_sorted_mixed_5050.txt,build,0.06402003333333334,0.004333392312021272,199
python,100,100,mixed,/workspace/data/input_n100_m100_s42_random_mixed_5050.txt,batch_ops,1.0188939666666665,0.05805572173143204,3724
python,100,100,mixed,/workspace/data/input_n100_m100_s42_random_mixed_5050.txt,build,0.06491053333333334,0.007344823322366687,199
python,100,100,mixed,/workspace/data/input_n100_m100_s42_sorted_mixed_5050.txt,batch_ops,1.0429412,0.10872102495342899,3724
python,100,100,mixed,/workspace/data/input_n100_m100_s42_sorted_mixed_5050.txt,build,0.0654208,0.007126955680300356,199
python,100,100,query,/workspace/data/input_n100_m100_s42_all_equal_query.txt,batch_ops,1.0533054333333334,0.05664551465560944,5706
python,100,100,query,/workspace/data/input_n100_m100_s42_all_equal_query.txt,build,0.059874199999999995,0.0049238260662857,199
python,100,100,query,/workspace/data/input_n100_m100_s42_duplicates_query.txt,batch_ops,1.0558933,0.056948478246236514,5706
python,100,100,query,/workspace/data/input_n100_m100_s42_duplicates_query.txt,build,0.059119066666666664,0.0082121541797061,199
python,100,100,query,/workspace/data/input_n100_m100_s42_nearly_sorted_query.txt,batch_ops,1.0873125,0.09971793034899094,5706
python,100,100,query,/workspace/data/input_n100_m100_s42_nearly_sorted_query.txt,build,0.06120186666666667,0.007139015404600721,199
python,100,100,query,/workspace/data/input_n100_m100_s42_random_query.txt,batch_ops,1.0869819,0.07487676380023749,5706
python,100,100,query,/workspace/data/input_n100_m100_s42_random_query.txt,build,0.06067823333333333,0.007334657976574867,199
python,100,100,query,/workspace/data/input_n100_m100_s42_sorted_query.txt,batch_ops,1.0652805666666667,0.04333868214240286,5706
python,100,100,query,/workspace/data/input_n100_m100_s42_sorted_query.txt,build,0.05863703333333333,0.003650830462759961,199
python,100,100,update,/workspace/data/input_n100_m100_s42_all_equal_update.txt,batch_ops,0.7330144666666667,0.028654536535260424,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_all_equal_update.txt,build,0.06370146666666666,0.003962717586614566,199
python,100,100,update,/workspace/data/input_n100_m100_s42_duplicates_update.txt,batch_ops,0.7341228999999999,0.04750332820742939,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_duplicates_update.txt,build,0.06288153333333334,0.010624716504885917,199
python,100,100,update,/workspace/data/input_n100_m100_s42_nearly_sorted_update.txt,batch_ops,0.7606558999999999,0.05421101421765597,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_nearly_sorted_update.txt,build,0.06486576666666667,0.005192690683054889,199
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,batch_ops,0.7422119333333334,0.040863954024031486,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,build,0.06328273333333333,0.005153927132968997,199
python,100,100,update,/workspace/data/input_n100_m100_s42_sorted_update.txt,batch_ops,0.7721752666666667,0.04461365340490881,1393
python,100,100,update,/workspace/data/input_n100_m100_s42_sorted_update.txt,build,0.0662031,0.00808086312968421,199
python,100,500,mixed,/workspace/data/input_n100_m500_s42_all_equal_mixed_5050.txt,batch_ops,5.1677171,0.16547869746000093,18852
python,100,500,mixed,/workspace/data/input_n100_m500_s42_all_equal_mixed_5050.txt,build,0.06429276666666667,0.003856469992849303,199
python,100,500,mixed,/workspace/data/input_n100_m500_s42_duplicates_mixed_5050.txt,batch_ops,5.107155733333333,0.1431976723840242,18852
python,100,500,mixed,/workspace/data/input_n100_m500_s42_duplicates_mixed_5050.txt,build,0.06530593333333333,0.005283404864376717,199
python,100,500,mixed,/workspace/data/input_n100_m500_s42_nearly_sorted_mixed_5050.txt,batch_ops,5.2100737,0.28480280188799384,18852
python,100,500,mixed,/workspace/data/input_n100_m500_s42_nearly_sorted_mixed_5050.txt,build,0.06931036666666666,0.01269614548480224,199
python,100,500,mixed,/workspace/data/input_n100_m500_s42_random_mixed_5050.txt,batch_ops,5.186492166666667,0.13624331164376816,18852
python,100,500,mixed,/workspace/data/input_n100_m500_s42_random_mixed_5050.txt,build,0.0648191,0.003612244324325343,199
python,100,500,mixed,/workspace/data/input_n100_m500_s42_sorted_mixed_5050.txt,batch_ops,5.218684166666667,0.1922221615934566,18852
python,100,500,mixed,/workspace/data/input_n100_m500_s42_sorted_mixed_5050.txt,build,0.06930053333333334,0.0058294376894099005,199
python,100,500,query,/workspace/data/input_n100_m500_s42_all_equal_query.txt,batch_ops,5.396863433333333,0.15400924767569435,29664
python,100,500,query,/workspace/data/input_n100_m500_s42_all_equal_query.txt,build,0.0623008,0.00579961768299993,199
python,100,500,query,/workspace/data/input_n100_m500_s42_duplicates_query.txt,batch_ops,5.453124133333334,0.18925904148141612,29664
python,100,500,query,/workspace/data/input_n100_m500_s42_duplicates_query.txt,build,0.0600986,0.004942424552299444,199
python,100,500,query,/workspace/data/input_n100_m500_s42_nearly_sorted_query.txt,batch_ops,5.399859500000001,0.17577714799628222,29664
python,100,500,query,/workspace/data/input_n100_m500_s42_nearly_sorted_query.txt,build,0.061590566666666666,0.005516579222941376,199
python,100,500,query,/workspace/data/input_n100_m500_s42_random_query.txt,batch_ops,5.367497166666666,0.17538676766292005,29664
python,100,500,query,/workspace/data/input_n100_m500_s42_random_query.txt,build,0.0616114,0.006027320595307726,199
python,100,500,query,/workspace/data/input_n100_m500_s42_sorted_query.txt,batch_ops,5.405781566666667,0.19887466035007437,29664
python,100,500,query,/workspace/data/input_n100_m500_s42_sorted_query.txt,build,0.06025486666666667,0.00665719403835939,199
python,100,500,update,/workspace/data/input_n100_m500_s42_all_equal_update.txt,batch_ops,3.8671987666666667,0.2849775421408989,6872
python,100,500,update,/workspace/data/input_n100_m500_s42_all_equal_update.txt,build,0.06672946666666667,0.006475015099081492,199
python,100,500,update,/workspace/data/input_n100_m500_s42_duplicates_update.txt,batch_ops,3.8133359,0.17632177958872375,6872
python,100,500,update,/workspace/data/input_n100_m500_s42_duplicates_update.txt,build,0.0682333,0.008097595024620494,199
python,100,500,update,/workspace/data/input_n100_m500_s42_nearly_sorted_update.txt,batch_ops,3.6332895333333335,0.1414411079170734,6872
python,100,500,update,/workspace/data/input_n100_m500_s42_nearly_sorted_update.txt,build,0.06343633333333333,0.005637895042101008,199
python,100,500,update,/workspace/data/input_n100_m500_s42_random_update.txt,batch_ops,3.8077058666666668,0.1876397157402585,6872
python,100,500,update,/workspace/data/input_n100_m500_s42_random_update.txt,build,0.06605723333333333,0.006559441422199329,199
python,100,500,update,/workspace/data/input_n100_m500_s42_sorted_update.txt,batch_ops,3.7418310666666668,0.17634892059912965,6872
python,100,500,update,/workspace/data/input_n100_m500_s42_sorted_update.txt,build,0.06425913333333334,0.005289752740022421,199
python,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_all_equal_mixed_5050.txt,batch_ops,24.060292666666665,0.7968608109903688,61121
python,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_all_equal_mixed_5050.txt,build,0.7830248666666667,0.05353417723011861,1999
python,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_duplicates_mixed_5050.txt,batch_ops,25.89840996666667,2.2756548141364323,61121
python,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_duplicates_mixed_5050.txt,build,0.8223448,0.08442783600799621,1999
python,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_nearly_sorted_mixed_5050.txt,batch_ops,24.454125633333334,0.8389430356139024,61121
python,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_nearly_sorted_mixed_5050.txt,build,0.7749761666666667,0.04493432078511415,1999
python,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_random_mixed_5050.txt,batch_ops,23.649873666666668,0.7574050530178157,61121
python,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_random_mixed_5050.txt,build,0.7563888333333334,0.0483994557999352,1999
python,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_sorted_mixed_5050.txt,batch_ops,22.9631735,0.40667210525220415,61121
python,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_sorted_mixed_5050.txt,build,0.7342249666666666,0.023127160259930453,1999
python,1000,1000,query,/workspace/data/input_n1000_m1000_s42_all_equal_query.txt,batch_ops,19.690239766666664,0.6000893375643258,98004
python,1000,1000,query,/workspace/data/input_n1000_m1000_s42_all_equal_query.txt,build,0.6634075333333332,0.034442293125962316,1999
python,1000,1000,query,/workspace/data/input_n1000_m1000_s42_duplicates_query.txt,batch_ops,20.3561238,0.7531147578762898,98004
python,1000,1000,query,/workspace/data/input_n1000_m1000_s42_duplicates_query.txt,build,0.7121839666666666,0.025903769551917536,1999
python,1000,1000,query,/workspace/data/input_n1000_m1000_s42_nearly_sorted_query.txt,batch_ops,19.748711800000002,0.3785189130782765,98004
python,1000,1000,query,/workspace/data/input_n1000_m1000_s42_nearly_sorted_query.txt,build,0.6825969666666667,0.0199201621228054,1999
python,1000,1000,query,/workspace/data/input_n1000_m1000_s42_random_query.txt,batch_ops,19.150279766666664,0.9107455164963013,98004
python,1000,1000,query,/workspace/data/input_n1000_m1000_s42_random_query.txt,build,0.6866621333333334,0.06728513880787794,1999
python,1000,1000,query,/workspace/data/input_n1000_m1000_s42_sorted_query.txt,batch_ops,19.676143833333334,0.1893579011083077,98004
python,1000,1000,query,/workspace/data/input_n1000_m1000_s42_sorted_query.txt,build,0.6943157333333333,0.018927451958744332,1999
python,1000,1000,update,/workspace/data/input_n1000_m1000_s42_all_equal_update.txt,batch_ops,17.838765033333335,0.6387054726718716,21846
python,1000,1000,update,/workspace/data/input_n1000_m1000_s42_all_equal_update.txt,build,0.7995509666666667,0.043036752868700616,1999
python,1000,1000,update,/workspace/data/input_n1000_m1000_s42_duplicates_update.txt,batch_ops,18.130018466666666,0.8843046837968717,21846
python,1000,1000,update,/workspace/data/input_n1000_m1000_s42_duplicates_update.txt,build,0.8046851666666667,0.055852198039717436,1999
python,1000,1000,update,/workspace/data/input_n1000_m1000_s42_nearly_sorted_update.txt,batch_ops,16.7307955,0.29386719460266075,21846
python,1000,1000,update,/workspace/data/input_n1000_m1000_s42_nearly_sorted_update.txt,build,0.7375997000000001,0.03709285282782785,1999
python,1000,1000,update,/workspace/data/input_n1000_m1000_s42_random_update.txt,batch_ops,15.9733332,0.47472712010465107,21846
python,1000,1000,update,/workspace/data/input_n1000_m1000_s42_random_update.txt,build,0.7159262333333333,0.028500038965107454,1999
python,1000,1000,update,/workspace/data/input_n1000_m1000_s42_sorted_update.txt,batch_ops,16.867925800000002,0.24458985451686105,21846
python,1000,1000,update,/workspace/data/input_n1000_m1000_s42_sorted_update.txt,build,0.7347404,0.024373761722888364,1999
python,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_all_equal_mixed_5050.txt,batch_ops,133.72342523333333,5.428383480301815,297470
python,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_all_equal_mixed_5050.txt,build,0.8768736666666667,0.08117984418830068,1999
python,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_duplicates_mixed_5050.txt,batch_ops,120.94518666666666,4.134731147340675,297470
python,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_duplicates_mixed_5050.txt,build,0.7968542666666667,0.09018171568787765,1999
python,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_nearly_sorted_mixed_5050.txt,batch_ops,116.97473186666666,3.017599480369693,297470
python,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_nearly_sorted_mixed_5050.txt,build,0.7511975,0.057145015191992894,1999
python,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_random_mixed_5050.txt,batch_ops,124.93400766666667,1.7243311833226005,297470
python,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_random_mixed_5050.txt,build,0.7880147,0.0347492793288208,1999
python,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_sorted_mixed_5050.txt,batch_ops,117.90005366666666,1.6728120736493368,297470
python,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_sorted_mixed_5050.txt,build,0.7468280666666666,0.025021781789601582,1999
python,1000,5000,query,/workspace/data/input_n1000_m5000_s42_all_equal_query.txt,batch_ops,109.1518128,10.048489240225202,494220
python,1000,5000,query,/workspace/data/input_n1000_m5000_s42_all_equal_query.txt,build,0.7190489666666667,0.07007878712907066,1999
python,1000,5000,query,/workspace/data/input_n1000_m5000_s42_duplicates_query.txt,batch_ops,101.1504267,3.215213305968791,494220
python,1000,5000,query,/workspace/data/input_n1000_m5000_s42_duplicates_query.txt,build,0.7270923333333333,0.057804362655624816,1999
python,1000,5000,query,/workspace/data/input_n1000_m5000_s42_nearly_sorted_query.txt,batch_ops,103.83375013333334,7.540427814594094,494220
python,1000,5000,query,/workspace/data/input_n1000_m5000_s42_nearly_sorted_query.txt,build,0.7154810333333333,0.06495843666715079,1999
python,1000,5000,query,/workspace/data/input_n1000_m5000_s42_random_query.txt,batch_ops,94.6724485,1.7876249347993753,494220
python,1000,5000,query,/workspace/data/input_n1000_m5000_s42_random_query.txt,build,0.6704416999999999,0.0350418779217982,1999
python,1000,5000,query,/workspace/data/input_n1000_m5000_s42_sorted_query.txt,batch_ops,99.26129233333333,1.860385252771222,494220
python,1000,5000,query,/workspace/data/input_n1000_m5000_s42_sorted_query.txt,build,0.6813411666666667,0.020072642793000674,1999
python,1000,5000,update,/workspace/data/input_n1000_m5000_s42_all_equal_update.txt,batch_ops,93.97135493333333,1.1476780944541338,108998
python,1000,5000,update,/workspace/data/input_n1000_m5000_s42_all_equal_update.txt,build,0.8360547333333332,0.04815198785092264,1999
python,1000,5000,update,/workspace/data/input_n1000_m5000_s42_duplicates_update.txt,batch_ops,87.25413143333334,2.6805951426846715,108998
python,1000,5000,update,/workspace/data/input_n1000_m5000_s42_duplicates_update.txt,build,0.7954990333333334,0.03819577704540514,1999
python,1000,5000,update,/workspace/data/input_n1000_m5000_s42_nearly_sorted_update.txt,batch_ops,87.95429543333333,2.8988232258043243,108998
python,1000,5000,update,/workspace/data/input_n1000_m5000_s42_nearly_sorted_update.txt,build,0.7717083666666666,0.05724392777041998,1999
python,1000,5000,update,/workspace/data/input_n1000_m5000_s42_random_update.txt,batch_ops,83.58714306666667,2.599602187548706,108998
python,1000,5000,update,/workspace/data/input_n1000_m5000_s42_random_update.txt,build,0.7434641333333333,0.03489592019205929,1999
python,1000,5000,update,/workspace/data/input_n1000_m5000_s42_sorted_update.txt,batch_ops,84.3369503,1.4666594738028411,108998
python,1000,5000,update,/workspace/data/input_n1000_m5000_s42_sorted_update.txt,build,0.7190139333333333,0.022541609780861806,1999
python,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_all_equal_mixed_5050.txt,batch_ops,408.5070475666667,26.97093057183953,837125
python,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_all_equal_mixed_5050.txt,build,9.3196268,0.5467179675786562,19999
python,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_duplicates_mixed_5050.txt,batch_ops,388.1446199,14.51189596487438,837125
python,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_duplicates_mixed_5050.txt,build,8.493106066666666,0.32649198563231746,19999
python,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_nearly_sorted_mixed_5050.txt,batch_ops,410.3996482,28.612716920915556,837125
python,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_nearly_sorted_mixed_5050.txt,build,8.671661366666665,0.6734601948463742,19999
python,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_random_mixed_5050.txt,batch_ops,380.9449438666667,5.420028822192814,837125
python,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_random_mixed_5050.txt,build,8.367005233333334,0.274945542188428,19999
python,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_sorted_mixed_5050.txt,batch_ops,384.18160283333333,6.3895626505251295,837125
python,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_sorted_mixed_5050.txt,build,8.154163366666667,0.26967446933095046,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_all_equal_query.txt,batch_ops,351.06668776666663,57.53077833942005,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_all_equal_query.txt,build,8.2653947,1.4611587168086642,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_duplicates_query.txt,batch_ops,294.65571536666664,6.160699308048304,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_duplicates_query.txt,build,7.403412266666667,0.32840134987814623,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,batch_ops,301.91772223333334,12.594083373841478,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,build,7.3329588333333335,0.32774870613322904,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_random_query.txt,batch_ops,347.70540793333333,24.77673560951348,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_random_query.txt,build,8.349469566666667,0.5615546929568304,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_sorted_query.txt,batch_ops,291.95573886666665,6.960214055525475,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_sorted_query.txt,build,7.1092534,0.2310718644008753,19999
python,10000,10000,update,/workspace/data/input_n10000_m10000_s42_all_equal_update.txt,batch_ops,311.49515223333333,25.225808060893243,303448
python,10000,10000,update,/workspace/data/input_n10000_m10000_s42_all_equal_update.txt,build,9.223174266666666,0.6821242725617722,19999
python,10000,10000,update,/workspace/data/input_n10000_m10000_s42_duplicates_update.txt,batch_ops,284.77396276666667,12.924934760671254,303448
python,10000,10000,update,/workspace/data/input_n10000_m10000_s42_duplicates_update.txt,build,8.261828933333334,0.33016659424463135,19999
python,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,batch_ops,289.9305818666666,10.203374823506298,303448
python,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,build,8.151767466666666,0.3727085235586812,19999
python,10000,10000,update,/workspace/data/input_n10000_m10000_s42_random_update.txt,batch_ops,373.92313310000003,62.11656585034422,303448
python,10000,10000,update,/workspace/data/input_n10000_m10000_s42_random_update.txt,build,10.582919633333335,1.786478716387621,19999
python,10000,10000,update,/workspace/data/input_n10000_m10000_s42_sorted_update.txt,batch_ops,293.89813456666667,12.649758515579059,303448
python,10000,10000,update,/workspace/data/input_n10000_m10000_s42_sorted_update.txt,build,8.167571433333332,0.4750497672459814,19999
python,10000,50000,mixed,/workspace/data/input_n10000_m50000_s42_all_equal_mixed_5050.txt,batch_ops,2164.9450246666665,279.7541165718063,4249685
python,10000,50000,mixed,/workspace/data/input_n10000_m50000_s42_all_equal_mixed_5050.txt,build,9.758002266666667,1.0894622192377656,19999
python,10000,50000,mixed,/workspace/data/input_n10000_m50000_s42_duplicates_mixed_5050.txt,batch_ops,2457.4657235,180.29200445702077,4249685
