language,n,m,load,input_file,ops_executed,op,time_ns,nodes_visited
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,8113748,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,233629,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,7925400,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,204504,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,8149522,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,202924,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,7683489,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,203490,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,7700026,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,242501,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,8049580,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,195673,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,7570181,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,235442,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,7609971,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,241463,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,7704893,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,216234,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,7745240,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,214231,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,8130300,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,307686,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,7615981,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,625607,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,8962625,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,649725,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,7918493,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,643159,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,7648881,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,574488,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,8015240,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,581078,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,7456183,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7220236,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,294918525,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7430017,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,292111992,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7330134,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,291541917,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7286021,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,305794950,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7508443,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,313345445,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7342889,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,310257473,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7576704,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,288467855,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7199080,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,299119181,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7646779,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,298004232,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,6931243,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,296587259,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7072553,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,289652572,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,6838047,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,294683562,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7305514,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,291601113,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7505085,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,343848702,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,8336184,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,317708178,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7020541,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,293071069,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7607431,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,297018286,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7311254,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,311589051,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7558378,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,305444542,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,6900258,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,299773182,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7874342,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,309419974,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7099432,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,300582490,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7662337,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,308289172,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,6877682,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,299099768,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7286767,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,298017813,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7211140,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,330510334,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7469790,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,297919241,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7345920,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,292389627,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,7408308,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,302812359,1394772
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,build,6826256,19999
python,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,30000,batch_ops,283951803,1394772
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,337349,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3565721,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,344270,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3498077,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,337230,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,4333612,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,335633,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3444920,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,360169,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3398356,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,334692,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3406010,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,326559,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3522475,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,332928,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3369530,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,329555,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3419566,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,352945,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3370775,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,335345,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3348203,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,329388,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3391710,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,329549,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3319230,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,331596,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3588753,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,349356,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3360840,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,348794,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3768038,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,361630,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3492344,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,365188,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3495832,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,348992,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3471251,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,388676,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3675729,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,337892,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3368930,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,341390,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3369956,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,329046,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3402985,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,340232,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3499933,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,332843,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3671488,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,339058,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3634902,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,349647,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3555257,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,392059,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3675601,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,394947,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3849481,303448
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,380670,19999
rust,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3801246,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,440940,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3221997,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,123363,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3160917,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,119570,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3096739,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,111817,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3109050,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,136737,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3705580,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,122675,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3175026,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,116792,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3239038,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,120024,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3098666,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,115552,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3132916,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,113195,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3350133,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,115820,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3107594,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,113400,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3145071,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,113718,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3204055,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,116571,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3095322,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,113542,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3210930,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,113910,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3187332,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,116633,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3305355,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,136014,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3207583,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,131716,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3111224,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,115365,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3237947,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,114287,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3111764,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,112202,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3186754,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,121787,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3101237,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,114676,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3376466,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,122896,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3281462,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,115965,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3122986,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,125878,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3179871,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,119047,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3136744,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,118135,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3101577,303448
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,114639,19999
cpp,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3201309,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,674959,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,5486788,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,616105,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,4777432,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,640713,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,4401945,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,686186,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,4568251,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,633137,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,4187670,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,591708,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,4509871,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,577340,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,4265654,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,581867,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,4536327,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,2214420,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,4305659,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,192147,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3969821,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,192681,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,4062965,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,209837,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,4516195,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,227033,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,3971819,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,199449,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,batch_ops,4038696,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,10000,build,203571,19999
